SensorID,Temperature,Humidity,AirQualityIndex,WindSpeed,Precipitation,SoilMoisture,CO2Level,LastCalibration,FaultFlag
789,13.10029018,11.87090955,255.1740592,10.04263282,45.49066029,17.07740585,1981.473425,02-02-2023,0
790,37.36416698,98.05682271,165.1635902,0.400234473,35.92311406,,1036.743637,02-02-2023,0
791,-2.332429844,21.46958875,247.7664679,5.057099575,29.27244378,39.9306508,1311.202992,02-02-2023,1
792,19.3114916,6.723418009,91.05117274,10.3480258,17.43567077,22.92743857,1621.288484,02-02-2023,1
793,15.29443394,59.48473795,119.5436286,0.299223965,79.15739089,9.991046017,1551.862643,03-02-2023,0
794,20.57271177,73.88666771,95.07390415,,95.54141647,40.55080551,1945.238226,03-02-2023,1
795,-9.094490809,3.244344605,140.2162006,10.28061639,41.36447548,7.85912358,495.3012548,03-02-2023,0
796,33.60619545,65.87176387,85.67388487,11.46298496,95.24206948,10.52311086,1287.232272,03-02-2023,0
797,36.60591412,53.2291876,288.4834327,18.51503386,82.37976154,18.30066959,1476.283413,03-02-2023,1
798,18.25665918,10.32650089,93.8533884,12.90691247,48.10511275,44.01740979,1813.167321,03-02-2023,0
799,24.83254119,17.25238769,29.41336143,8.294716051,67.40261791,6.589333432,1785.986367,03-02-2023,1
800,36.12496906,56.79742973,158.0451498,18.60702354,43.49841792,6.111709643,1962.599649,03-02-2023,0
801,25.36193172,29.63576135,17.12972353,15.69765967,55.87234082,24.69874942,1170.533372,03-02-2023,1
802,-2.373047854,93.83157287,33.16294989,4.000178422,5.804633702,13.82052705,1712.293474,03-02-2023,0
803,18.81441801,81.87402295,65.81681676,2.616847227,69.62634753,28.43639708,1026.378904,03-02-2023,1
804,20.33575232,98.35672065,139.305075,13.51623271,5.282464448,22.58183423,1017.933592,03-02-2023,1
805,11.20653357,25.9670839,129.9752797,11.19766331,81.70849469,21.74795532,730.6922196,03-02-2023,0
806,26.82221178,96.97236328,239.9075586,15.79347228,82.49469295,5.598648524,1691.003388,03-02-2023,0
807,36.71835074,43.12338698,221.8423962,14.776101,,7.052484512,1975.88568,03-02-2023,1
808,36.27842565,34.75187953,127.8954882,12.50423068,32.3662781,41.05392887,735.7809382,03-02-2023,0
809,12.54196857,5.034952697,100.1112623,19.72764343,48.13103786,44.29413688,395.4236996,03-02-2023,0
810,-4.338097708,5.276525786,94.94063522,10.6717946,59.66629069,11.73417664,1686.422144,03-02-2023,0
811,,69.20112559,232.1985262,2.26211513,28.73536617,5.673025076,1354.391089,03-02-2023,0
812,31.94490432,45.79289944,15.62172187,16.5654713,59.24864046,2.670833597,1931.487961,03-02-2023,0
813,-3.76686594,22.6521626,3.846494853,5.037067247,29.77870732,30.41488069,728.8066724,03-02-2023,0
814,36.04209413,61.39703063,238.6633176,15.54604296,5.549072107,35.76766063,420.7470186,03-02-2023,1
815,33.4948181,25.28581183,143.1439128,19.14214192,0.252754983,18.64049946,1137.151843,03-02-2023,1
816,15.94190286,57.76317543,39.26434157,13.93591028,10.11510579,33.98379337,445.292239,03-02-2023,0
817,19.56377179,35.9208747,70.66978038,11.92060322,79.22507002,35.64794078,745.0430019,04-02-2023,1
818,9.950135194,82.35522266,279.7511859,9.207723514,96.14313124,46.76711407,514.1623634,04-02-2023,0
819,-7.261918059,82.06961608,257.8508927,7.28819732,42.69661993,3.243681892,681.0247054,04-02-2023,1
820,6.759862082,47.73503981,212.9355151,7.060095019,51.26839534,9.614586162,480.4459098,04-02-2023,0
821,30.14267243,35.08191093,144.6675691,12.72745411,14.68481691,3.42629938,,04-02-2023,0
822,-9.76839885,36.25597966,156.0970879,15.02546234,55.10313527,43.39969667,773.5566129,04-02-2023,0
823,6.674958585,80.57145257,,13.57034139,14.4654902,39.629358,1054.625896,04-02-2023,1
824,9.90843468,32.81794828,289.7311332,3.968202024,61.12143312,28.73210353,1827.640073,,0
825,16.86978015,20.90593737,64.58071374,9.879743603,93.32586676,4.183170503,1451.4467,04-02-2023,0
826,35.99278082,8.468834188,243.3313699,15.83280144,19.56985393,13.66561793,1350.663717,04-02-2023,1
827,7.317299718,46.66931209,59.17279985,9.514081564,76.45637181,14.8859924,1499.457424,04-02-2023,1
828,7.347660095,48.21320989,64.06124337,10.73246559,2.350242282,28.0371598,1708.997837,04-02-2023,0
829,26.87506241,84.09087104,202.8279102,15.42272096,37.54972413,12.9021947,1792.037755,04-02-2023,1
830,12.61089704,22.12386964,121.5003296,13.22530613,11.07485078,3.647993196,1392.48744,04-02-2023,1
831,1.230241147,38.09912737,279.4633221,8.186898418,35.24754416,,1813.012367,04-02-2023,0
832,12.62197581,80.84057389,26.70292047,17.90825422,17.35369196,14.95401058,1210.175797,04-02-2023,0
833,-2.957148981,82.36236107,153.4576922,3.251341373,37.33049901,22.61870885,771.3944557,04-02-2023,0
834,-1.180650675,38.4611076,275.5564591,19.91032897,41.75228061,6.383331749,1796.130405,04-02-2023,0
835,14.91838864,45.91240233,271.2340981,2.37705157,,40.12741517,1220.503807,04-02-2023,1
836,10.94627248,30.32858908,46.95876402,0.298999422,65.66219495,28.27659385,1840.433899,04-02-2023,0
837,35.74229505,93.25548784,109.99131,17.80037802,91.88520513,45.07928131,368.2852837,04-02-2023,0
838,8.119694956,11.86437657,185.73642,4.899070167,40.05953741,24.77357815,975.7767776,04-02-2023,0
839,19.02941751,93.3749423,47.81846543,14.59399255,19.23431565,47.07128359,1911.268531,04-02-2023,1
840,21.6132144,68.38664518,290.4066516,16.2203075,27.07227582,44.59341022,724.4051577,04-02-2023,0
841,,53.15721527,274.4247986,17.17972782,85.40008235,28.82299282,1900.611618,05-02-2023,0
842,23.1768686,,50.08505371,,,46.69467191,1921.634184,05-02-2023,0
843,-1.098201657,47.55961918,36.34663838,5.880794201,45.50110323,16.15443736,1799.641934,05-02-2023,1
844,38.05351587,40.7748105,25.62254484,14.20486684,14.96367215,18.28210814,1258.235677,05-02-2023,0
845,-2.566863612,16.1218812,272.8330992,2.307997166,44.97273083,2.273897565,1399.797063,05-02-2023,0
846,,65.64096035,58.08714294,8.136185827,27.84920034,29.46004534,1778.348897,05-02-2023,0
847,-5.732516596,97.11509074,124.8854786,16.95943387,94.31631279,36.0961985,1619.02504,05-02-2023,0
848,39.84371259,56.21888111,134.6554097,7.353160921,88.40701094,38.67595951,1371.159544,05-02-2023,1
849,15.10975052,71.47532764,179.7033133,11.82190761,8.390254183,7.490814302,1969.840993,05-02-2023,1
850,19.76925087,6.845045257,21.52060312,10.07546887,51.66534893,22.20795362,1465.650282,05-02-2023,0
851,-6.646176131,41.76669958,68.02758522,12.91903062,22.50583455,8.843160605,1958.319387,05-02-2023,1
852,27.49802352,11.63584852,279.4471161,19.45788779,41.07770895,33.10636744,397.5604068,05-02-2023,1
853,0.495279655,61.27958355,272.5230322,1.11471053,87.68479983,7.897318621,536.2326303,05-02-2023,0
854,34.90271447,93.84821582,234.3871942,11.47923035,52.75145199,45.2081842,1067.480038,05-02-2023,0
855,0.256982024,66.17777325,5.820373685,17.26057559,33.42152934,11.53173228,954.2950835,05-02-2023,1
856,-0.465613967,7.680304831,98.10203055,9.627654235,20.78883541,14.57011331,1630.64923,05-02-2023,0
857,-8.172516608,35.4666205,188.3876206,1.570543719,80.03248594,42.54531611,573.043845,05-02-2023,0
858,13.60334726,55.06633794,82.55706353,11.21078705,62.45180154,22.92338051,1959.361804,05-02-2023,0
859,18.24205666,40.32077561,272.8760085,6.641477816,46.80654604,1.19979729,835.6119879,05-02-2023,0
860,-6.714568029,83.36440105,190.1668385,3.098835707,21.74843539,24.72931256,1029.170303,05-02-2023,1
861,28.77638083,,21.57201519,16.98069027,33.42463742,4.227166769,767.0665551,05-02-2023,0
862,12.66444174,61.18310201,272.7016767,10.43199026,95.98434267,49.26723593,1284.918149,05-02-2023,1
863,16.21951347,37.34579451,287.3299975,18.66552825,52.00899376,29.40557852,399.6687907,05-02-2023,0
864,12.03813735,25.53363738,23.31372552,16.12033009,40.06992812,12.82663088,554.4517595,05-02-2023,0
865,10.03815304,10.58743182,159.7080705,13.85943588,52.14220423,28.18588398,1567.856096,06-02-2023,1
866,17.98201657,35.48976835,91.00928466,0.100510067,77.89885059,3.843355169,617.0509918,06-02-2023,1
867,-2.237987703,41.31725172,117.8517229,8.556469133,34.01089365,39.99456521,700.3745676,06-02-2023,1
868,-0.903593475,67.58229251,53.89536539,3.949725633,17.87061209,46.26640269,1648.069801,06-02-2023,1
869,33.08928105,65.81598243,173.4216306,18.21595822,58.49361183,43.72221941,458.6120032,06-02-2023,0
870,37.30577311,7.010813964,287.393806,3.491679694,66.52041035,17.08788011,1043.705499,06-02-2023,0
871,8.665465814,39.52593154,150.9217801,5.721201033,71.2718003,16.28840598,339.2077579,06-02-2023,1
872,3.537233657,18.17788672,24.87437442,10.33673535,88.19875908,1.754380561,889.5725788,06-02-2023,0
873,22.19997716,15.68127053,186.0004,5.26727238,37.11741207,32.57001794,1488.268384,06-02-2023,0
874,10.43670855,82.73021497,102.0668983,4.197293546,7.535489623,26.74523921,453.1755755,06-02-2023,0
875,-8.730682217,4.191521672,256.7775569,11.9819865,95.83485836,22.96731857,1810.168866,06-02-2023,1
876,-2.192370132,41.91828759,130.4034445,1.778590455,43.50119274,45.38154767,1846.148373,06-02-2023,1
877,25.79861144,16.82036558,57.85188268,1.163355174,62.32575097,8.393945054,478.4836377,06-02-2023,1
878,22.9461971,87.93302157,57.33168681,7.444905904,66.63053231,0.483313335,1984.245142,06-02-2023,1
879,-8.645200375,55.70405133,230.6292542,14.41328909,54.65137087,3.665822606,805.8002408,06-02-2023,1
880,1.098608097,23.13806364,79.67627949,11.09613517,20.52575297,11.16857189,442.9728409,06-02-2023,1
881,1.553739829,50.24272872,230.1700182,,75.51430501,1.664277463,308.6140946,06-02-2023,1
882,23.59463718,73.14863597,61.76619323,11.31503128,80.37519743,25.14218553,994.4889228,06-02-2023,0
883,-9.014473112,95.81180089,96.50591061,7.309029693,55.2975586,15.70452276,1370.676976,06-02-2023,0
884,-4.794570901,22.04460042,139.6460917,18.72292671,48.85611606,9.024150403,864.7047248,06-02-2023,1
885,29.99580427,88.61817721,282.9587549,1.098097818,11.39381831,37.50420375,1722.419521,06-02-2023,0
886,-1.072766897,93.43041142,279.5194274,13.46782958,8.39516615,10.22256631,1518.230668,06-02-2023,0
887,22.63730539,91.64205445,62.06156263,17.8256533,33.95648456,34.38025505,895.2746043,06-02-2023,1
888,1.909139052,63.54143569,107.4657124,16.07769417,31.08461555,17.46324529,1548.326433,06-02-2023,0
889,-5.027930362,62.98206544,44.81981654,3.680820696,95.3656451,25.59138803,1898.829153,07-02-2023,0
890,2.15860955,40.32106332,152.9955238,5.91852698,78.36227424,46.69335199,458.2631975,07-02-2023,1
891,26.11334659,75.23978823,138.1747652,14.34095877,65.99242953,1.867581741,820.3767323,07-02-2023,1
892,32.78482341,53.12940184,270.2280487,1.685411184,51.7648089,25.01322537,1087.654096,07-02-2023,0
893,31.51099323,67.74380712,279.0016133,16.237234,16.73675307,42.72114802,1146.583217,07-02-2023,1
894,9.859176481,42.84579038,115.0702173,14.37813889,,29.39871242,1221.732596,07-02-2023,1
895,,73.1496464,147.5213829,14.59213298,37.50406982,13.84352585,811.0657411,07-02-2023,0
896,0.249214771,82.44715176,268.8708747,2.004827405,10.69256024,19.88405676,1434.341398,07-02-2023,1
897,4.657386513,14.64362566,242.0123423,14.3552109,49.37988957,34.01328144,1396.643656,07-02-2023,0
898,34.81679093,83.29297156,1.096893403,13.5963625,87.39980116,44.54059472,,07-02-2023,1
899,-9.349903824,54.02965318,96.01786926,16.61844982,88.72910018,2.053318687,493.3949269,07-02-2023,0
900,-5.724573457,84.46659091,126.5322726,0.831919125,1.096591606,3.576941095,1110.845415,07-02-2023,1
901,0.394312757,43.13017063,68.9148851,0.462213369,88.62957448,16.25257618,905.5857087,07-02-2023,0
902,-8.673389806,37.90404854,59.87148477,7.460141998,27.14842175,11.63898422,1134.765399,07-02-2023,1
903,-0.928228246,91.50607325,11.33535198,2.975765677,3.897236397,13.24654431,1867.17294,07-02-2023,0
904,19.15207805,25.11692675,193.0109175,11.16768955,84.77902704,11.06349993,1116.903283,07-02-2023,1
905,11.07122753,84.42123253,78.75308714,18.34697803,86.3866756,9.791252443,323.7673461,07-02-2023,0
906,34.63358555,48.40205725,15.70415353,7.829594607,59.62310798,6.531198343,1046.022455,07-02-2023,1
907,30.87217809,51.40954426,69.29379316,16.89900755,57.44337573,46.69770659,1695.101906,07-02-2023,0
908,7.090867585,30.84682815,240.5741859,0.00481749,81.31202726,7.209473195,1626.103569,07-02-2023,0
909,2.971171672,57.30422006,255.4467545,3.370292869,78.63095527,10.22018874,1172.763125,07-02-2023,1
910,8.984620408,32.52111963,144.9198736,0.608470793,89.01054734,12.3132862,724.6073219,07-02-2023,1
911,19.51474713,3.926941424,124.8212011,6.56294361,55.27474476,46.65074366,1090.650727,07-02-2023,0
912,3.403182041,27.19986053,293.3561081,18.16379191,96.76470927,37.78570668,1258.293773,07-02-2023,1
913,21.20744539,0.637904341,60.16939788,1.939042472,99.61468309,39.48497152,1999.781445,08-02-2023,0
914,10.47058261,97.83547871,64.60778486,12.12819553,11.654461,5.237912977,1395.102753,08-02-2023,0
915,17.60235904,96.57472098,87.56015311,9.029918782,84.95437596,41.81549375,1480.250381,08-02-2023,0
916,11.80632646,39.51552975,51.82719548,18.76936425,49.98222577,20.40965409,1135.472044,08-02-2023,0
917,4.723287977,72.83708543,113.8096795,2.450382851,38.75663383,13.14115131,902.6322363,08-02-2023,0
918,37.42266535,34.58060984,273.2502681,4.24055701,61.30723099,28.78750418,1682.020072,08-02-2023,0
,28.18028971,67.10931571,184.6043522,0.590839372,5.596555726,41.10914529,1141.384951,08-02-2023,1
920,-2.994341212,80.5430043,123.5839646,8.678704993,50.64611188,38.93260755,1990.973221,08-02-2023,0
921,33.42339879,,280.3232384,,87.089057,44.49987413,1077.104976,08-02-2023,0
922,14.37155991,40.02122758,14.53926974,17.39811868,21.34615161,46.4066093,415.6004822,08-02-2023,0
923,34.72761134,78.3297983,63.08285337,12.09881626,42.63898948,11.90610357,1460.382833,08-02-2023,0
924,29.9927628,26.59284506,169.7665815,12.28181476,93.94808877,21.19289471,379.2904666,08-02-2023,0
925,11.26067522,99.03323038,184.665787,10.63821394,42.85638378,0.73142696,725.8527147,08-02-2023,1
926,-8.876534584,2.576959876,11.86725197,1.837006745,35.83676323,43.96608296,901.3550297,08-02-2023,1
927,3.433867969,60.35288065,120.9116274,8.900373675,44.05366481,7.728607574,1557.122096,08-02-2023,0
928,17.08171073,65.95059817,194.7461894,19.99010379,51.94527665,43.07374062,1140.201075,08-02-2023,
929,21.67391099,68.80455571,209.4211639,16.70458582,63.19913441,16.4693661,348.6980832,08-02-2023,0
930,2.894384272,12.03875788,191.4419708,17.86918108,80.06928009,18.4066795,1348.644747,08-02-2023,1
931,-3.032196296,93.85297835,96.16896731,16.46452718,45.21022058,1.956612724,999.4416036,08-02-2023,1
932,31.74651184,18.11832791,28.05603708,2.060833869,81.74809351,16.34393949,1867.118667,08-02-2023,0
933,39.22010904,62.27534032,128.1337339,4.548965081,53.37206614,44.41818414,1149.255929,08-02-2023,1
934,16.28450912,22.26760791,38.62633121,0.062433027,33.84805104,1.277370056,1505.257748,08-02-2023,0
935,-1.416035708,30.7216417,284.2870976,6.070202498,65.79508281,20.31637365,672.076437,08-02-2023,0
936,3.615366326,54.64585417,142.5512598,2.172148047,71.77222547,1.569981491,,08-02-2023,1
937,-9.080466173,41.71934186,95.17775231,9.455866906,55.80489756,18.54617126,1525.624028,09-02-2023,1
938,35.71494033,16.0225601,229.8912213,13.54254977,5.661497313,8.632032039,1836.938905,09-02-2023,1
939,-4.112445855,17.09364024,149.3845778,17.4901059,16.98828752,12.61091966,357.4967909,09-02-2023,1
940,18.82582378,41.81447882,93.0102072,14.9843433,28.52977209,43.87991866,1060.751186,09-02-2023,1
941,3.702761034,75.72829783,243.5903227,18.77171192,28.2625606,21.80246103,1454.564185,09-02-2023,0
942,17.70890013,89.79646468,260.1456453,1.077965808,67.34208002,13.68989957,461.7786301,09-02-2023,1
943,22.57101942,8.412766226,201.9024499,0.243596708,1.834866167,29.4669189,998.0269142,09-02-2023,0
944,31.48709019,39.31039076,14.08932672,13.22676228,75.5681777,7.105347992,1901.649225,09-02-2023,1
945,0.321063588,10.02455637,169.896864,5.787048204,26.53424748,12.96958037,1041.088635,09-02-2023,0
946,-9.450208567,1.659248063,228.9884736,5.070020322,31.00218462,27.31239838,1975.188132,09-02-2023,1
947,-3.155718497,66.17186826,40.95090363,6.617741754,52.79098279,11.87615209,396.6264038,09-02-2023,1
948,35.00093209,60.2449442,68.60122542,5.395921158,21.59256009,33.95638687,1520.310619,09-02-2023,0
949,33.69450388,16.30191138,264.7485315,10.22872813,88.44713136,24.57456511,1287.727602,09-02-2023,1
950,19.87065511,23.38128331,6.036516556,8.802968944,8.536877933,38.59945351,1150.917451,09-02-2023,0
951,20.02584302,2.370775364,225.8181413,10.24857103,44.43823623,47.41222679,1950.440583,09-02-2023,1
952,23.25183373,83.49472057,142.1319878,13.45427223,84.94222695,5.790244467,520.4056808,09-02-2023,0
953,-1.231436069,97.4690596,134.0316477,7.742610179,61.58438944,16.7332505,1823.198218,09-02-2023,0
954,35.7205973,13.54595368,2.128959748,5.026153743,29.23295158,15.97745314,1475.108699,09-02-2023,1
955,10.93852624,23.14752138,245.8194693,3.324010736,42.07602078,7.559145967,740.2933246,09-02-2023,1
956,9.156926412,86.84095239,107.9474702,6.989482391,70.66943803,40.51515687,1832.837548,09-02-2023,1
957,15.94588526,92.6463798,162.2296894,14.8361295,97.32607434,37.9939352,1029.80136,09-02-2023,1
958,-7.651701661,41.96273828,203.1902059,,89.31387184,24.22127354,1684.186458,09-02-2023,1
959,-1.685831562,5.062247227,210.7888729,13.33810773,34.24328084,26.88853889,961.022079,09-02-2023,0
960,26.90168082,3.939183369,286.7940176,4.680563506,99.81978793,2.9772069,1746.582407,09-02-2023,1
961,-5.860066604,57.39498661,159.401986,11.76172492,0.350466353,27.77536762,1382.269501,10-02-2023,1
962,20.15760547,39.28951089,119.9158653,11.41379323,2.762975581,39.5670762,539.7792771,10-02-2023,0
963,2.267455484,2.865242758,286.1110879,9.685323962,82.38405152,28.69137868,1404.427378,10-02-2023,0
964,9.464780702,58.32523923,192.6330705,10.99957973,19.94626868,13.26531851,625.2860966,10-02-2023,1
965,4.434686839,1.130253659,89.44510688,9.835812652,6.07692684,33.37741362,1000.268467,10-02-2023,0
966,7.783635823,78.73719581,37.93927362,11.30912732,23.71480732,18.0744215,589.5024932,10-02-2023,1
967,25.95229526,30.64328227,252.7663504,14.31011909,42.6100154,27.24366421,337.4273966,10-02-2023,0
968,4.856085781,4.025800301,108.6544808,2.192563888,73.05662704,24.37826816,660.2071171,10-02-2023,0
969,18.32023201,58.8352221,198.1409164,14.99251504,62.43355266,19.05875005,1211.83244,10-02-2023,0
970,13.80252011,39.76844144,141.2449258,2.717723003,23.76212176,35.94389902,1118.653645,10-02-2023,1
971,23.18355827,97.38004134,59.67893394,1.332559968,50.32704481,44.1938056,1152.545062,10-02-2023,0
972,36.84148697,54.41986625,180.5059826,19.52159372,92.62141054,0.260625924,721.0676934,10-02-2023,1
973,26.62860486,27.5239181,18.20492069,19.13983538,81.5007777,46.68082596,1464.774041,10-02-2023,1
974,0.74701893,70.94388646,124.002738,1.208730899,32.31897848,25.5757568,1497.247588,10-02-2023,1
975,-8.440843247,27.14920025,163.9844819,8.865068829,98.22645614,35.03659402,908.5453035,10-02-2023,0
976,3.113202215,90.42432914,130.8140922,3.724898766,70.86204004,42.78122831,1797.98915,10-02-2023,1
977,19.75389654,37.47219705,224.6016526,9.706897943,6.244935567,23.35518462,1394.839468,10-02-2023,0
978,-7.428709326,54.98685628,248.3774864,16.60354486,3.516071329,41.74870367,1512.166768,10-02-2023,0
979,14.81831236,5.057310382,231.3729222,19.01223549,16.8407949,8.880990973,771.4778605,10-02-2023,1
980,19.84214245,42.6121238,11.64388434,12.68505307,72.78558681,7.958376724,301.0397798,10-02-2023,1
981,6.712194541,83.23635397,58.23863113,7.078113344,18.37389258,32.87356844,1771.138541,10-02-2023,1
982,28.54561019,80.56488054,160.9822528,12.06651131,51.14867692,43.50715028,1698.121454,10-02-2023,1
983,-4.670087343,22.43185589,280.4466121,6.240026122,9.326012018,44.62130888,509.4262097,10-02-2023,1
984,-6.243110913,22.6079071,250.4870325,18.19647282,,32.18702292,935.9787294,10-02-2023,0
985,26.40943781,81.73053122,252.7603525,17.40800926,34.39606136,26.27446151,1424.276824,11-02-2023,0
986,14.77456581,93.03984202,90.96245813,11.16463501,90.81320566,16.56965438,1408.588457,11-02-2023,1
987,24.42011982,9.536092127,128.8343691,6.495978308,94.48756419,49.00002078,1762.595569,11-02-2023,1
988,11.74136693,45.00586394,141.2117842,,0.612864731,15.98478433,538.4558748,11-02-2023,1
989,2.320101662,33.7454279,47.211475,,46.41351872,37.20930536,1030.897571,11-02-2023,0
,30.95511588,87.06884555,9.320439073,16.31641702,2.465605571,26.59909,465.2815105,11-02-2023,0
991,29.97079395,8.352491468,284.0708698,9.007664261,90.86927663,30.42561713,962.3119223,11-02-2023,1
992,24.73482354,21.11259426,72.2137757,6.502658568,51.84075447,19.67402753,325.6826575,11-02-2023,1
993,3.607256861,75.24683376,71.98467112,9.4222071,7.49440127,48.24115627,1827.064211,11-02-2023,0
994,19.51153334,5.129384898,25.01371613,16.37475981,11.02767283,28.5841163,1195.974795,11-02-2023,0
995,8.048694847,49.25353807,278.5523256,2.492284154,38.35090245,46.88938152,1744.663843,11-02-2023,1
996,-5.420896334,44.21070347,173.9211345,17.15311976,94.02341929,0.379570809,401.8379917,11-02-2023,1
997,35.86567877,33.4401179,200.1110571,17.9501767,69.29091516,28.63352916,686.6787878,11-02-2023,0
998,-3.159068454,39.45723153,273.4730662,18.9341583,86.76188662,35.85934449,740.9459919,11-02-2023,0
999,37.51186769,52.99405869,103.6860507,7.949759848,36.64566463,37.25400856,957.3755409,11-02-2023,0
1000,12.30028865,16.13673584,186.4521933,4.342808081,4.321369955,45.24884409,1664.872833,11-02-2023,0
1001,-0.743353558,57.19958783,11.63983642,7.472816369,97.43176372,0.22008045,957.1483853,11-02-2023,0
1002,17.09504737,80.54323293,56.03175847,6.658241925,1.717299066,0.016507963,647.9110004,11-02-2023,1
1003,33.64729179,76.01609298,249.3737415,3.52307825,94.76516531,23.61317304,410.4834426,11-02-2023,1
1004,,15.38999047,230.0305069,12.1453334,36.86774238,1.46468525,435.1359722,11-02-2023,0
1005,30.32805739,14.92494697,105.1928074,9.53248321,1.009040502,48.72662768,1592.08025,11-02-2023,0
1006,22.93916834,26.81743677,113.0431883,17.31401985,68.91572317,11.10325873,1056.165085,11-02-2023,0
1007,24.61382823,36.10747263,160.0663301,0.64219161,98.0540304,23.63323647,1534.507907,11-02-2023,0
1008,32.45978258,40.84555814,0.072301406,12.87735855,96.56257228,3.056881501,1459.888107,11-02-2023,1
1009,2.483400443,67.96972168,72.37330081,15.25897757,16.09370112,26.10242081,530.116185,,1
1010,14.47124818,5.668043217,62.46954258,15.18973138,18.12478061,18.99780626,542.9094881,12-02-2023,1
1011,1.060472091,3.467270423,75.14488402,17.72147934,56.55389146,2.233001444,1584.081426,12-02-2023,1
1012,39.3834004,39.19105629,241.7717528,14.58067486,63.73048264,16.75621333,1526.156099,12-02-2023,0
1013,37.20296698,69.71636921,83.90215696,18.55620123,73.94179137,19.57180101,942.6523037,12-02-2023,0
1014,-8.028659432,19.3435343,57.45639662,6.653131996,18.10503605,49.49607456,431.6178477,12-02-2023,1
1015,25.27875863,64.15044813,151.2790382,10.06418834,95.90070868,10.3942936,320.5666369,12-02-2023,0
1016,36.26241587,25.98281379,259.6935109,0.281593266,63.87392563,27.23898077,789.8668141,12-02-2023,1
1017,-0.971232744,88.60861088,72.40491115,0.139151746,84.70469189,49.36577746,315.6778651,12-02-2023,0
1018,18.39726153,89.56899443,23.56087284,4.802532409,54.00657153,39.6009604,691.1234559,12-02-2023,0
1019,35.77441488,29.72872043,106.9214208,2.016143943,41.42768476,49.66837504,1013.151258,12-02-2023,1
1020,-8.302701071,22.9993754,224.2955474,5.204227359,97.71829066,48.41491573,506.406801,12-02-2023,0
1021,24.87101336,41.13039721,165.2071634,3.540865891,58.21213708,24.4769771,477.2721883,12-02-2023,0
1022,4.867450369,24.05315852,245.0380109,0.570400497,86.68735828,34.81879249,1823.943641,12-02-2023,0
1023,36.21980977,67.23838433,287.8776443,18.18608293,95.32923964,5.522156347,1295.299049,12-02-2023,1
1024,38.55291226,82.60646845,237.798743,0.164462628,67.5354627,22.05744125,1888.574667,12-02-2023,0
1025,37.21332446,67.30921309,181.1409237,14.72164289,54.89386785,40.45092711,887.9044784,12-02-2023,0
1026,13.71071083,82.43504472,148.0024764,3.042957738,0.351085091,25.26676605,1451.146393,12-02-2023,0
1027,,39.69921622,12.0207259,18.24459244,4.001964074,35.13495164,647.9758469,12-02-2023,1
1028,32.22746993,15.63169707,295.2965936,17.85591879,20.08512161,37.2875665,1351.178539,12-02-2023,0
1029,5.955023662,73.79509474,,13.07802293,18.60084319,12.67345706,520.295741,12-02-2023,0
1030,31.44577371,36.04745051,45.66846418,13.444683,25.47587952,43.78496865,303.5370866,12-02-2023,1
1031,-8.149618264,67.12708252,200.0126566,0.106782839,30.49346377,22.99112155,1883.604062,12-02-2023,0
1032,19.81349392,27.0643942,85.28648673,19.69743132,36.00654936,10.50925518,1243.320439,12-02-2023,0
1033,1.500441864,8.122963481,175.7334813,17.55665207,42.05376901,43.27079409,1875.799127,13-02-2023,0
1034,-3.971655711,99.25817955,176.0303724,17.90212451,9.886633846,20.89094031,,13-02-2023,1
1035,-6.152339919,15.62015079,133.7189463,13.18489074,4.236193195,37.51562192,857.2363176,13-02-2023,0
1036,24.81443879,98.8420994,250.8355847,6.895738573,67.39444491,27.40165361,981.113503,13-02-2023,0
1037,6.993748188,97.72799326,79.49011847,17.87297298,53.73348248,19.09358761,1500.269673,,1
1038,26.23833858,79.38181039,134.5897775,5.830338563,44.41442022,40.49382075,1261.874678,13-02-2023,1
1039,-6.73218296,65.94229621,161.3076386,11.25423087,63.44399412,29.22349658,1873.103342,13-02-2023,0
1040,5.764516892,57.78070503,199.0874162,1.994619447,82.76794072,19.52810512,343.2495319,13-02-2023,0
1041,16.97456462,86.61015454,235.1915552,18.4391126,42.76929091,5.479893517,1503.933095,13-02-2023,0
1042,29.53615824,28.94395216,118.4421849,2.815409155,64.11194651,44.77226569,861.5570719,13-02-2023,1
1043,5.937625147,46.76812125,193.8140832,4.497936115,95.35722238,1.773479267,606.3972081,13-02-2023,0
1044,21.29456882,61.93899694,45.18328592,11.16268316,83.96244959,43.15936742,1167.672558,13-02-2023,1
1045,34.29888741,41.11904759,279.7944302,15.28186,42.60008105,17.99807624,1158.608433,13-02-2023,0
1046,20.79315941,42.74864541,114.9176419,12.38702612,64.47168378,31.96693818,532.9187488,13-02-2023,1
1047,1.647973738,33.02846675,218.8564266,4.642678256,17.70709219,46.10998619,643.2232954,13-02-2023,1
1048,-8.779960922,56.42318167,6.102324565,0.018860851,56.05221849,7.585330775,993.8799303,13-02-2023,1
1049,33.5049437,85.0574528,61.55614287,15.14301161,98.13282911,28.34752378,994.9794011,13-02-2023,0
1050,-8.936529457,20.1528378,146.1247633,19.70414652,51.83151152,38.22164312,839.8488374,13-02-2023,1
1051,33.73508363,93.44330388,263.4757403,16.19826241,92.76382992,37.87919164,552.5267576,13-02-2023,1
1052,16.4468567,68.90876537,158.176545,9.204132363,40.73349205,26.28159573,307.4352545,13-02-2023,0
